transaction_id,date,produit,quantite,prix_unitaire,client_id,ville,region,canal_vente,mode_paiement,statut,montant_total
TXN007932,2024-10-22 22:00:00,Arachide,65,1329,CLI0413,Tône,Savanes,Coopérative,Espèces,Livrée,86385
TXN007933,2024-10-23 00:00:00,Arachide,10,703,CLI0064,Sokodé,Centrale,Coopérative,Espèces,Livrée,7030
TXN007934,2024-10-23 02:00:00,Riz,41,245,CLI0237,Tône,Savanes,Marché local,Crédit,Retardée,10045
TXN007935,2024-10-23 04:00:00,Sorgho,44,1670,CLI0396,Cinkassé,Savanes,Grossiste,Mobile Money,Livrée,73480
TXN007936,2024-10-23 06:00:00,Arachide,90,1367,CLI0139,Niamtougou,Kara,Marché local,Mobile Money,Livrée,123030
TXN007937,2024-10-23 08:00:00,Manioc,33,736,CLI0316,Tône,Savanes,Vente directe,Crédit,En cours,24288
TXN007938,2024-10-23 10:00:00,Riz,91,261,CLI0423,Tchamba,Centrale,Marché local,Chèque,Livrée,23751
TXN007939,2024-10-23 12:00:00,Haricot,56,1965,CLI0132,Tchamba,Centrale,Export,Virement,Livrée,110040
TXN007940,2024-10-23 14:00:00,Riz,12,1305,CLI0226,Aného,Maritime,Marché local,Crédit,Livrée,15660
TXN007941,2024-10-23 16:00:00,Manioc,2,410,CLI0473,Tchamba,Centrale,Vente directe,Chèque,Livrée,820
TXN007942,2024-10-23 18:00:00,Arachide,1,908,CLI0118,Dapaong,Savanes,Export,Virement,En cours,908
TXN007943,2024-10-23 20:00:00,Igname,65,2227,CLI0339,Dapaong,Savanes,Grossiste,Mobile Money,Livrée,144755
TXN007944,2024-10-23 22:00:00,Haricot,33,576,CLI0419,Kara,Kara,Export,Espèces,Livrée,19008
TXN007945,2024-10-24 00:00:00,Manioc,86,1385,CLI0435,Kara,Kara,Coopérative,Virement,Livrée,119110
TXN007946,2024-10-24 02:00:00,Soja,76,2291,CLI0179,Tchamba,Centrale,Vente directe,Espèces,Livrée,174116
TXN007947,2024-10-24 04:00:00,Arachide,36,986,CLI0462,Tchamba,Centrale,Coopérative,Chèque,Livrée,35496
TXN007948,2024-10-24 06:00:00,Sorgho,21,932,CLI0104,Dapaong,Savanes,Coopérative,Crédit,Livrée,19572
TXN007949,2024-10-24 08:00:00,Haricot,84,1167,CLI0114,Bassar,Centrale,Export,Crédit,Livrée,98028
TXN007950,2024-10-24 10:00:00,Manioc,36,721,CLI0271,Bassar,Centrale,Export,Espèces,Livrée,25956
TXN007951,2024-10-24 12:00:00,Arachide,26,2358,CLI0306,Cinkassé,Savanes,Coopérative,Virement,Annulée,61308
TXN007952,2024-10-24 14:00:00,Maïs,47,1278,CLI0055,Cinkassé,Savanes,Grossiste,Virement,Livrée,60066
TXN007953,2024-10-24 16:00:00,Soja,95,723,CLI0357_DUP,Cinkassé,Savanes,Marché local,Chèque,Livrée,68685
TXN007954,2024-10-24 18:00:00,Haricot,1,2393,CLI0434,Cinkassé,Savanes,Marché local,Crédit,Livrée,2393
TXN007955,2024-10-24 20:00:00,Haricot,38,667,CLI0190,Kara,Kara,Vente directe,Espèces,Livrée,25346
TXN007956,2024-10-24 22:00:00,Sorgho,14,1784,CLI0389,Cinkassé,Savanes,Export,Mobile Money,Livrée,24976
TXN007957,2024-10-25 00:00:00,Arachide,90,1410,CLI0335,Tône,Savanes,Marché local,Crédit,Livrée,126900
TXN007958,2024-10-25 02:00:00,Maïs,46,2186,CLI0346,Cinkassé,Savanes,Grossiste,Crédit,Retardée,100556
TXN007959,2024-10-25 04:00:00,Arachide,42,1948,CLI0265,Aného,Maritime,Vente directe,Chèque,Livrée,81816
TXN007960,2024-10-25 06:00:00,Maïs,7,957,CLI0104,Kpalimé,Plateaux,Export,Crédit,Livrée,6699
TXN007961,2024-10-25 08:00:00,Sorgho,55,1377,CLI0141,Tône,Savanes,Marché local,Chèque,Livrée,75735
TXN007962,2024-10-25 10:00:00,Soja,56,1118,CLI0239,Sokodé,Centrale,Coopérative,Chèque,Livrée,62608
TXN007963,2024-10-25 12:00:00,Haricot,76,1319,CLI0430,Tône,Savanes,Grossiste,Mobile Money,Livrée,100244
TXN007964,2024-10-25 14:00:00,Maïs,63,905,CLI0098,Bassar,Centrale,Grossiste,Virement,Livrée,57015
TXN007965,2024-10-25 16:00:00,Riz,24,2158,CLI0461,Dapaong,Savanes,Export,Crédit,En cours,51792
TXN007966,2024-10-25 18:00:00,Sorgho,83,1033,CLI0257,Niamtougou,Kara,Grossiste,Chèque,Livrée,85739
TXN007967,2024-10-25 20:00:00,Sorgho,73,598,CLI0011,Bassar,Centrale,Export,Chèque,Livrée,43654
TXN007968,2024-10-25 22:00:00,Manioc,99,2007,CLI0178,Kpalimé,Plateaux,Grossiste,Virement,Livrée,198693
TXN007969,2024-10-26 00:00:00,Soja,4,1599,CLI0393,Cinkassé,Savanes,Marché local,Virement,Livrée,6396
TXN007970,2024-10-26 02:00:00,Riz,42,527,CLI0294,Atakpamé,Plateaux,Export,Chèque,Annulée,22134
TXN007971,2024-10-26 04:00:00,Riz,96,1495,CLI0397,Atakpamé,Plateaux,Grossiste,Crédit,En cours,143520
TXN007972,2024-10-26 06:00:00,Manioc,70,1820,CLI0389,Cinkassé,Savanes,Marché local,Crédit,Livrée,127400
TXN007973,2024-10-26 08:00:00,Maïs,28,1241,CLI0266,Tchamba,Centrale,Marché local,Crédit,Livrée,34748
TXN007974,2024-10-26 10:00:00,Maïs,92,1118,CLI0133,Cinkassé,Savanes,Marché local,Virement,Retardée,102856
TXN007975,2024-10-26 12:00:00,Igname,40,276,CLI0278,Tône,Savanes,Export,Crédit,Livrée,11040
TXN007976,2024-10-26 14:00:00,Igname,51,1272,CLI0101,Tône,Savanes,Export,Crédit,Livrée,64872
TXN007977,2024-10-26 16:00:00,Riz,29,1649,CLI0404,Kara,Kara,Grossiste,Crédit,Livrée,47821
TXN007978,2024-10-26 18:00:00,Soja,42,1971,CLI0284,Tchamba,Centrale,Coopérative,Virement,En cours,82782
TXN007979,2024-10-26 20:00:00,Maïs,69,1779,CLI0277,Lomé,Maritime,Coopérative,Espèces,Livrée,122751
TXN007980,2024-10-26 22:00:00,Sorgho,5,1217,CLI0139,Cinkassé,Savanes,Vente directe,Espèces,En cours,6085
TXN007981,2024-10-27 00:00:00,Arachide,41,328,CLI0221,Aného,Maritime,Coopérative,Crédit,Livrée,13448
TXN007982,2024-10-27 02:00:00,Manioc,61,718,CLI0069,Tône,Savanes,Coopérative,Espèces,Livrée,43798
TXN007983,2024-10-27 04:00:00,Soja,55,1335,CLI0177,Atakpamé,Plateaux,Grossiste,Crédit,Livrée,73425
TXN007984,2024-10-27 06:00:00,Maïs,28,1111,CLI0373,Sokodé,Centrale,Export,Virement,Livrée,31108
TXN007985,2024-10-27 08:00:00,Arachide,41,1015,CLI0301,Cinkassé,Savanes,Coopérative,Crédit,Livrée,41615
TXN007986,2024-10-27 10:00:00,Riz,9,1173,CLI0228,Kpalimé,Plateaux,Vente directe,Mobile Money,Livrée,10557
TXN007987,2024-10-27 12:00:00,Manioc,29,2162,CLI0372,Sokodé,Centrale,Grossiste,Chèque,Retardée,62698
TXN007988,2024-10-27 14:00:00,Maïs,78,1289,CLI0399,Niamtougou,Kara,Marché local,Virement,En cours,100542
TXN007989,2024-10-27 16:00:00,Riz,38,2000,CLI0143,Kara,Kara,Marché local,Mobile Money,Livrée,76000
TXN007990,2024-10-27 18:00:00,Maïs,62,1008,CLI0137,Bassar,Centrale,Vente directe,Mobile Money,Annulée,62496
TXN007991,2024-10-27 20:00:00,Manioc,54,1542,CLI0056,Bassar,Centrale,Export,Chèque,Annulée,83268
TXN007992,2024-10-27 22:00:00,Sorgho,52,1237,CLI0382,Niamtougou,Kara,Marché local,Mobile Money,Livrée,64324
TXN007993,2024-10-28 00:00:00,Haricot,34,769,CLI0471,Dapaong,Savanes,Export,Chèque,Livrée,26146
TXN007994,2024-10-28 02:00:00,Sorgho,37,1169,CLI0208,Niamtougou,Kara,Coopérative,Crédit,Livrée,43253
TXN007995,2024-10-28 04:00:00,Haricot,49,2079,CLI0035,Kpalimé,Plateaux,Coopérative,Virement,Livrée,101871
TXN007996,2024-10-28 06:00:00,Arachide,42,809,CLI0266,Dapaong,Savanes,Coopérative,Virement,En cours,33978
TXN007997,2024-10-28 08:00:00,Riz,14,2183,CLI0021,Cinkassé,Savanes,Marché local,Virement,Livrée,30562
TXN007998,2024-10-28 10:00:00,Haricot,82,587,CLI0140,Niamtougou,Kara,Marché local,Chèque,Livrée,48134
TXN007999,2024-10-28 12:00:00,Sorgho,33,1897,CLI0265,Tchamba,Centrale,Export,Chèque,Livrée,62601
TXN008000,2024-10-28 14:00:00,Manioc,98,958,CLI0400,Tchamba,Centrale,Export,Mobile Money,Livrée,93884
TXN008001,2024-10-28 16:00:00,Riz,92,2061,CLI0457,Cinkassé,Savanes,Vente directe,Virement,Livrée,189612
TXN008002,2024-10-28 18:00:00,Maïs,87,715,CLI0120,Bassar,Centrale,Coopérative,Mobile Money,Livrée,62205
TXN008003,2024-10-28 20:00:00,Haricot,17,2041,CLI0383,Cinkassé,Savanes,Grossiste,Crédit,Livrée,34697
TXN008004,2024-10-28 22:00:00,Igname,75,244,CLI0039,Bassar,Centrale,Grossiste,Mobile Money,Livrée,18300
TXN008005,2024-10-29 00:00:00,Haricot,32,1642,CLI0022,Atakpamé,Plateaux,Coopérative,Virement,Livrée,52544
TXN008006,2024-10-29 02:00:00,Soja,79,922,CLI0047,Tône,Savanes,Vente directe,Chèque,Livrée,72838
TXN008007,2024-10-29 04:00:00,Haricot,68,955,CLI0384,Bassar,Centrale,Export,Mobile Money,Livrée,64940
TXN008008,2024-10-29 06:00:00,Haricot,39,2450,CLI0482,Aného,Maritime,Marché local,Mobile Money,Livrée,95550
TXN008009,2024-10-29 08:00:00,Maïs,94,2108,CLI0048,Niamtougou,Kara,Vente directe,Chèque,Livrée,198152
TXN008010,2024-10-29 10:00:00,Manioc,10,585,CLI0081,Kpalimé,Plateaux,Vente directe,Chèque,Livrée,5850
TXN008011,2024-10-29 12:00:00,Arachide,87,2230,CLI0045,Tchamba,Centrale,Coopérative,Virement,Livrée,194010
TXN008012,2024-10-29 14:00:00,Riz,24,559,CLI0275,Atakpamé,Plateaux,Export,Crédit,Livrée,13416
TXN008013,2024-10-29 16:00:00,Maïs,58,1691,CLI0311,Dapaong,Savanes,Grossiste,Virement,Annulée,98078
TXN008014,2024-10-29 18:00:00,Riz,69,1182,CLI0232,Cinkassé,Savanes,Grossiste,Mobile Money,Livrée,81558
TXN008015,2024-10-29 20:00:00,Igname,64,2167,CLI0086,Tône,Savanes,Grossiste,Virement,Livrée,138688
TXN008016,2024-10-29 22:00:00,Sorgho,19,404,CLI0105,Tchamba,Centrale,Vente directe,Virement,Livrée,7676
TXN008017,2024-10-30 00:00:00,Soja,8,1272,CLI0177,Kpalimé,Plateaux,Marché local,Chèque,Annulée,10176
TXN008018,2024-10-30 02:00:00,Igname,71,565,CLI0189,Sokodé,Centrale,Export,Crédit,Livrée,40115
TXN008019,2024-10-30 04:00:00,Manioc,40,2325,CLI0060,Niamtougou,Kara,Marché local,Crédit,Livrée,93000
TXN008020,2024-10-30 06:00:00,Maïs,13,968,CLI0220,Niamtougou,Kara,Grossiste,Virement,En cours,12584
TXN008021,2024-10-30 08:00:00,Soja,27,1186,CLI0116,Kara,Kara,Marché local,Chèque,Livrée,32022
TXN008022,2024-10-30 10:00:00,Haricot,82,616,CLI0470,Sokodé,Centrale,Vente directe,Chèque,Livrée,50512
TXN008023,2024-10-30 12:00:00,Manioc,88,1661,CLI0167,Kara,Kara,Coopérative,Mobile Money,Livrée,146168
TXN008024,2024-10-30 14:00:00,Igname,2,1366,CLI0445,Sokodé,Centrale,Marché local,Espèces,Annulée,2732
TXN008025,2024-10-30 16:00:00,Manioc,16,396,CLI0233,Dapaong,Savanes,Marché local,Mobile Money,Livrée,6336
TXN008026,2024-10-30 18:00:00,Arachide,14,1589,CLI0114,Aného,Maritime,Marché local,Mobile Money,Livrée,22246
TXN008027,2024-10-30 20:00:00,Igname,17,1415,CLI0125_DUP,Cinkassé,Savanes,Grossiste,Mobile Money,Livrée,24055
TXN008028,2024-10-30 22:00:00,Igname,60,2271,CLI0151,Dapaong,Savanes,Marché local,Espèces,Livrée,136260
TXN008029,2024-10-31 00:00:00,Sorgho,70,1298,CLI0370,Kpalimé,Plateaux,Export,Chèque,Annulée,90860
TXN008030,2024-10-31 02:00:00,Arachide,99,2101,CLI0349,Sokodé,Centrale,Vente directe,Chèque,Livrée,207999
TXN008031,2024-10-31 04:00:00,Arachide,17,1869,CLI0167,Niamtougou,Kara,Export,Crédit,Livrée,31773
TXN008032,2024-10-31 06:00:00,Riz,45,1617,CLI0072,Sokodé,Centrale,Export,Crédit,Livrée,72765
TXN008033,2024-10-31 08:00:00,Riz,38,2357,CLI0353,Tchamba,Centrale,Grossiste,Virement,Livrée,89566
TXN008034,2024-10-31 10:00:00,Haricot,64,2337,CLI0011,Tône,Savanes,Marché local,Virement,Livrée,149568
TXN008035,2024-10-31 12:00:00,Soja,6,236,CLI0153,Sokodé,Centrale,Vente directe,Virement,En cours,1416
TXN008036,2024-10-31 14:00:00,Sorgho,60,1192,CLI0162,Tchamba,Centrale,Vente directe,Crédit,Livrée,71520
TXN008037,2024-10-31 16:00:00,Igname,49,1786,CLI0386,Niamtougou,Kara,Vente directe,Crédit,En cours,87514
TXN008038,2024-10-31 18:00:00,Manioc,21,771,CLI0144,Bassar,Centrale,Marché local,Mobile Money,Annulée,16191
TXN008039,2024-10-31 20:00:00,Haricot,99,506,CLI0139,Lomé,Maritime,Vente directe,Chèque,Livrée,50094
TXN008040,2024-10-31 22:00:00,Sorgho,23,2309,CLI0206,Dapaong,Savanes,Vente directe,Crédit,En cours,53107
TXN008041,2024-11-01 00:00:00,Sorgho,76,504,CLI0096,Bassar,Centrale,Coopérative,Espèces,Livrée,38304
TXN008042,2024-11-01 02:00:00,Igname,57,2426,CLI0356,Kara,Kara,Coopérative,Mobile Money,Retardée,138282
TXN008043,2024-11-01 04:00:00,Igname,64,1967,CLI0471,Lomé,Maritime,Vente directe,Espèces,En cours,125888
TXN008044,2024-11-01 06:00:00,Soja,29,1131,CLI0318,Dapaong,Savanes,Export,Espèces,Livrée,32799
TXN008045,2024-11-01 08:00:00,Riz,27,1667,CLI0195_DUP,Kara,Kara,Marché local,Chèque,Livrée,45009
TXN008046,2024-11-01 10:00:00,Igname,6,1742,CLI0019,Kpalimé,Plateaux,Export,Espèces,Annulée,10452
TXN008047,2024-11-01 12:00:00,Sorgho,21,2192,CLI0413,Tône,Savanes,Export,Espèces,Livrée,46032
TXN008048,2024-11-01 14:00:00,Sorgho,71,996,CLI0407,Kpalimé,Plateaux,Marché local,Espèces,Livrée,70716
TXN008049,2024-11-01 16:00:00,Sorgho,41,1734,CLI0402,Dapaong,Savanes,Marché local,Espèces,En cours,71094
TXN008050,2024-11-01 18:00:00,Maïs,80,946,CLI0101,Niamtougou,Kara,Grossiste,Mobile Money,Livrée,75680
TXN008051,2024-11-01 20:00:00,Sorgho,5,652,CLI0018,Lomé,Maritime,Grossiste,Mobile Money,En cours,3260
TXN008052,2024-11-01 22:00:00,Sorgho,15,1030,CLI0155,Niamtougou,Kara,Grossiste,Chèque,Livrée,15450
TXN008053,2024-11-02 00:00:00,Igname,21,957,CLI0129,Tchamba,Centrale,Vente directe,Chèque,Livrée,20097
TXN008054,2024-11-02 02:00:00,Manioc,58,1060,CLI0315,Dapaong,Savanes,Vente directe,Espèces,Livrée,61480
TXN008055,2024-11-02 04:00:00,Arachide,4,2175,CLI0366,Lomé,Maritime,Vente directe,Virement,Retardée,8700
TXN008056,2024-11-02 06:00:00,Maïs,69,1752,CLI0462,Bassar,Centrale,Grossiste,Espèces,Livrée,120888
TXN008057,2024-11-02 08:00:00,Sorgho,7,2118,CLI0161,Dapaong,Savanes,Marché local,Espèces,En cours,14826
TXN008058,2024-11-02 10:00:00,Arachide,35,1018,CLI0376,Niamtougou,Kara,Vente directe,Chèque,Livrée,35630
TXN008059,2024-11-02 12:00:00,Sorgho,36,1592,CLI0332,Bassar,Centrale,Marché local,Crédit,Livrée,57312
TXN008060,2024-11-02 14:00:00,Soja,15,2079,CLI0020,Cinkassé,Savanes,Grossiste,Chèque,Annulée,31185
TXN008061,2024-11-02 16:00:00,Igname,92,580,CLI0462,Tône,Savanes,Marché local,Mobile Money,Livrée,53360
TXN008062,2024-11-02 18:00:00,Igname,2,1442,CLI0158,Dapaong,Savanes,Vente directe,Chèque,Annulée,2884
TXN008063,2024-11-02 20:00:00,Soja,57,848,CLI0364,Kara,Kara,Marché local,Crédit,En cours,48336
TXN008064,2024-11-02 22:00:00,Arachide,5,445,CLI0323,Kara,Kara,Grossiste,Espèces,Livrée,2225
TXN008065,2024-11-03 00:00:00,Igname,71,2498,CLI0089,Bassar,Centrale,Vente directe,Crédit,Livrée,177358
TXN008066,2024-11-03 02:00:00,Maïs,86,764,CLI0173,Atakpamé,Plateaux,Vente directe,Chèque,En cours,65704
TXN008067,2024-11-03 04:00:00,Manioc,95,1020,CLI0040,Kpalimé,Plateaux,Grossiste,Virement,Annulée,96900
TXN008068,2024-11-03 06:00:00,Maïs,32,671,CLI0203,Kara,Kara,Export,Mobile Money,Livrée,21472
TXN008069,2024-11-03 08:00:00,Maïs,72,2216,CLI0243,Dapaong,Savanes,Coopérative,Crédit,En cours,159552
TXN008070,2024-11-03 10:00:00,Soja,41,321,CLI0395_DUP,Niamtougou,Kara,Grossiste,Chèque,Retardée,13161
TXN008071,2024-11-03 12:00:00,Soja,42,1549,CLI0088,Tchamba,Centrale,Marché local,Espèces,En cours,65058
TXN008072,2024-11-03 14:00:00,Manioc,75,980,CLI0151,Kara,Kara,Export,Chèque,Annulée,73500
TXN008073,2024-11-03 16:00:00,Haricot,65,320,CLI0100,Kara,Kara,Grossiste,Espèces,Livrée,20800
TXN008074,2024-11-03 18:00:00,Haricot,40,2386,CLI0247,Sokodé,Centrale,Coopérative,Virement,Livrée,95440
TXN008075,2024-11-03 20:00:00,Haricot,83,2334,CLI0496,Lomé,Maritime,Vente directe,Mobile Money,Retardée,193722
TXN008076,2024-11-03 22:00:00,Sorgho,38,2377,CLI0289,Cinkassé,Savanes,Coopérative,Crédit,Livrée,90326
TXN008077,2024-11-04 00:00:00,Manioc,42,2499,CLI0415,Niamtougou,Kara,Coopérative,Chèque,Livrée,104958
TXN008078,2024-11-04 02:00:00,Sorgho,37,2085,CLI0079,Dapaong,Savanes,Grossiste,Chèque,Retardée,77145
TXN008079,2024-11-04 04:00:00,Arachide,56,1583,CLI0385,Lomé,Maritime,Vente directe,Crédit,En cours,88648
TXN008080,2024-11-04 06:00:00,Arachide,71,2036,CLI0438,Cinkassé,Savanes,Vente directe,Espèces,Livrée,144556
TXN008081,2024-11-04 08:00:00,Riz,55,246,CLI0341,Dapaong,Savanes,Coopérative,Mobile Money,Livrée,13530
TXN008082,2024-11-04 10:00:00,Haricot,89,2168,CLI0059,Sokodé,Centrale,Grossiste,Virement,Annulée,192952
TXN008083,2024-11-04 12:00:00,Soja,54,2033,CLI0219,Sokodé,Centrale,Vente directe,Crédit,Retardée,109782
TXN008084,2024-11-04 14:00:00,Riz,22,1598,CLI0100,Tône,Savanes,Vente directe,Mobile Money,Livrée,35156
TXN008085,2024-11-04 16:00:00,Riz,27,2077,CLI0103,Kara,Kara,Marché local,Chèque,Livrée,56079
TXN008086,2024-11-04 18:00:00,Soja,47,930,CLI0119,Tchamba,Centrale,Coopérative,Mobile Money,Livrée,43710
TXN008087,2024-11-04 20:00:00,Igname,38,310,CLI0007,Dapaong,Savanes,Export,Virement,En cours,11780
TXN008088,2024-11-04 22:00:00,Riz,39,1450,CLI0388,Sokodé,Centrale,Coopérative,Mobile Money,Livrée,56550
TXN008089,2024-11-05 00:00:00,Igname,15,2010,CLI0478,Atakpamé,Plateaux,Grossiste,Chèque,Livrée,30150
TXN008090,2024-11-05 02:00:00,Haricot,66,334,CLI0492_DUP,Niamtougou,Kara,Vente directe,Virement,Livrée,22044
TXN008091,2024-11-05 04:00:00,Maïs,61,1518,CLI0281,Niamtougou,Kara,Vente directe,Virement,Livrée,92598
TXN008092,2024-11-05 06:00:00,Igname,60,809,CLI0042,Niamtougou,Kara,Marché local,Virement,Livrée,48540
TXN008093,2024-11-05 08:00:00,Sorgho,8,1257,CLI0096,Sokodé,Centrale,Vente directe,Chèque,Livrée,10056
TXN008094,2024-11-05 10:00:00,Haricot,44,2188,CLI0156_DUP,Dapaong,Savanes,Vente directe,Espèces,Livrée,96272
TXN008095,2024-11-05 12:00:00,Igname,43,2446,CLI0246,Tône,Savanes,Export,Chèque,Livrée,105178
TXN008096,2024-11-05 14:00:00,Manioc,6,759,CLI0224,Kpalimé,Plateaux,Coopérative,Espèces,Annulée,4554
TXN008097,2024-11-05 16:00:00,Soja,84,458,CLI0114,Aného,Maritime,Vente directe,Espèces,Livrée,38472
TXN008098,2024-11-05 18:00:00,Maïs,27,1848,CLI0330,Bassar,Centrale,Grossiste,Chèque,En cours,49896
TXN008099,2024-11-05 20:00:00,Arachide,45,2384,CLI0375_DUP,Dapaong,Savanes,Export,Mobile Money,Livrée,107280
TXN008100,2024-11-05 22:00:00,Manioc,23,1115,CLI0153,Cinkassé,Savanes,Export,Chèque,Livrée,25645
TXN008101,2024-11-06 00:00:00,Manioc,81,437,CLI0217,Sokodé,Centrale,Marché local,Virement,Livrée,35397
TXN008102,2024-11-06 02:00:00,Igname,13,887,CLI0489,Kara,Kara,Grossiste,Mobile Money,En cours,11531
TXN008103,2024-11-06 04:00:00,Manioc,68,1810,CLI0272,Dapaong,Savanes,Export,Crédit,Livrée,123080
TXN008104,2024-11-06 06:00:00,Riz,84,1358,CLI0400,Lomé,Maritime,Coopérative,Crédit,Livrée,114072
TXN008105,2024-11-06 08:00:00,Riz,64,2329,CLI0350,Sokodé,Centrale,Grossiste,Crédit,Livrée,149056
TXN008106,2024-11-06 10:00:00,Riz,25,794,CLI0422,Lomé,Maritime,Coopérative,Virement,Livrée,19850
TXN008107,2024-11-06 12:00:00,Haricot,86,1950,CLI0261,Atakpamé,Plateaux,Marché local,Virement,Annulée,167700
TXN008108,2024-11-06 14:00:00,Igname,52,602,CLI0317_DUP,Atakpamé,Plateaux,Marché local,Espèces,Livrée,31304
TXN008109,2024-11-06 16:00:00,Riz,48,1021,CLI0264,Kara,Kara,Vente directe,Virement,Livrée,49008
TXN008110,2024-11-06 18:00:00,Maïs,61,2435,CLI0318,Kara,Kara,Coopérative,Espèces,En cours,148535
TXN008111,2024-11-06 20:00:00,Riz,17,1982,CLI0116,Kara,Kara,Coopérative,Crédit,Livrée,33694
TXN008112,2024-11-06 22:00:00,Igname,40,1897,CLI0212,Kara,Kara,Marché local,Chèque,En cours,75880
TXN008113,2024-11-07 00:00:00,Soja,75,1638,CLI0160,Kara,Kara,Coopérative,Chèque,Livrée,122850
TXN008114,2024-11-07 02:00:00,Manioc,89,1390,CLI0477,Aného,Maritime,Grossiste,Virement,Annulée,123710
TXN008115,2024-11-07 04:00:00,Maïs,69,1813,CLI0148,Niamtougou,Kara,Vente directe,Crédit,Livrée,125097
TXN008116,2024-11-07 06:00:00,Igname,85,684,CLI0447,Atakpamé,Plateaux,Vente directe,Crédit,Livrée,58140
TXN008117,2024-11-07 08:00:00,Arachide,26,1755,CLI0078,Kpalimé,Plateaux,Grossiste,Espèces,Livrée,45630
TXN008118,2024-11-07 10:00:00,Riz,80,2427,CLI0262,Tône,Savanes,Export,Espèces,Livrée,194160
TXN008119,2024-11-07 12:00:00,Arachide,56,1100,CLI0052,Dapaong,Savanes,Coopérative,Crédit,Livrée,61600
TXN008120,2024-11-07 14:00:00,Manioc,40,1664,CLI0258,Bassar,Centrale,Export,Virement,Annulée,66560
TXN008121,2024-11-07 16:00:00,Maïs,85,843,CLI0248,Bassar,Centrale,Export,Virement,Livrée,71655
TXN008122,2024-11-07 18:00:00,Manioc,96,2386,CLI0288,Atakpamé,Plateaux,Coopérative,Crédit,Livrée,229056
TXN008123,2024-11-07 20:00:00,Arachide,68,986,CLI0254,Tchamba,Centrale,Marché local,Chèque,Livrée,67048
TXN008124,2024-11-07 22:00:00,Haricot,8,2349,CLI0214,Kara,Kara,Coopérative,Chèque,Livrée,18792
TXN008125,2024-11-08 00:00:00,Maïs,73,217,CLI0092,Bassar,Centrale,Marché local,Espèces,Livrée,15841
TXN008126,2024-11-08 02:00:00,Sorgho,45,2156,CLI0232,Dapaong,Savanes,Grossiste,Crédit,Livrée,97020
TXN008127,2024-11-08 04:00:00,Haricot,17,955,CLI0013,Kara,Kara,Marché local,Chèque,Livrée,16235
TXN008128,2024-11-08 06:00:00,Maïs,41,886,CLI0445,Atakpamé,Plateaux,Export,Virement,Livrée,36326
TXN008129,2024-11-08 08:00:00,Riz,77,2236,CLI0375_DUP,Cinkassé,Savanes,Export,Mobile Money,Livrée,172172
TXN008130,2024-11-08 10:00:00,Igname,9,800,CLI0406,Kara,Kara,Export,Mobile Money,Livrée,7200
TXN008131,2024-11-08 12:00:00,Arachide,70,1243,CLI0288,Kara,Kara,Marché local,Crédit,Annulée,87010
TXN008132,2024-11-08 14:00:00,Manioc,91,1549,CLI0426,Cinkassé,Savanes,Export,Espèces,Livrée,140959
TXN008133,2024-11-08 16:00:00,Igname,24,1579,CLI0436,Cinkassé,Savanes,Vente directe,Mobile Money,Retardée,37896
TXN008134,2024-11-08 18:00:00,Manioc,73,632,CLI0081,Aného,Maritime,Coopérative,Virement,Livrée,46136
TXN008135,2024-11-08 20:00:00,Manioc,11,1241,CLI0488,Tchamba,Centrale,Export,Virement,Livrée,13651
TXN008136,2024-11-08 22:00:00,Soja,35,1773,CLI0182,Tône,Savanes,Marché local,Virement,Livrée,62055
TXN008137,2024-11-09 00:00:00,Soja,29,575,CLI0358,Cinkassé,Savanes,Export,Mobile Money,Annulée,16675
TXN008138,2024-11-09 02:00:00,Riz,8,1824,CLI0255,Niamtougou,Kara,Marché local,Chèque,Retardée,14592
TXN008139,2024-11-09 04:00:00,Sorgho,17,1563,CLI0166,Kara,Kara,Coopérative,Virement,Livrée,26571
TXN008140,2024-11-09 06:00:00,Igname,71,1210,CLI0465,Kara,Kara,Marché local,Espèces,Livrée,85910
TXN008141,2024-11-09 08:00:00,Soja,12,915,CLI0256,Dapaong,Savanes,Coopérative,Crédit,En cours,10980
TXN008142,2024-11-09 10:00:00,Maïs,79,1456,CLI0423,Kpalimé,Plateaux,Export,Crédit,Annulée,115024
TXN008143,2024-11-09 12:00:00,Haricot,93,1327,CLI0198,Tchamba,Centrale,Vente directe,Crédit,Livrée,123411
TXN008144,2024-11-09 14:00:00,Arachide,50,1223,CLI0213,Sokodé,Centrale,Export,Chèque,Annulée,61150
TXN008145,2024-11-09 16:00:00,Riz,24,420,CLI0077_DUP,Tchamba,Centrale,Coopérative,Crédit,Retardée,10080
TXN008146,2024-11-09 18:00:00,Haricot,37,2185,CLI0052,Tchamba,Centrale,Grossiste,Crédit,En cours,80845
